lemma_display,pos_dict,freq,ipm,doc_hits,doc_percent,R,D,rank
оглядка,NOUN,167,4.963863076800889,134,1.193019943019943,65,89.609075,14665
камерный,ADJ,167,4.963863076800889,127,1.1306980056980056,68,88.266689,14666
распускать,VERB,167,4.963863076800889,131,1.1663105413105412,61,88.052565,14667
каприз,NOUN,167,4.963863076800889,132,1.1752136752136753,68,89.065592,14668
бодрость,NOUN,167,4.963863076800889,118,1.0505698005698005,67,89.856001,14669
растекаться,VERB,167,4.963863076800889,123,1.0950854700854702,63,88.328589,14670
ультрафиолетовый,ADJ,167,4.963863076800889,84,0.7478632478632479,34,76.925046,14671
одноразовый,ADJ,167,4.963863076800889,123,1.0950854700854702,69,89.198899,14672
Папа,PROPN_ABBREV,167,4.963863076800889,69,0.6143162393162394,47,72.552103,14673
ругательство,NOUN,167,4.963863076800889,121,1.0772792022792024,65,87.931915,14674
заглушить,VERB,167,4.963863076800889,126,1.1217948717948718,69,89.470574,14675
кровный,ADJ,167,4.963863076800889,131,1.1663105413105412,64,89.198899,14676
пристройка,NOUN,167,4.963863076800889,99,0.8814102564102564,61,83.407793,14677
взаимопонимание,NOUN,167,4.963863076800889,136,1.210826210826211,68,88.933891,14678
сандалия,NOUN,167,4.963863076800889,98,0.8725071225071225,50,83.364193,14679
полутьма,NOUN,167,4.963863076800889,82,0.73005698005698,44,81.744833,14680
Настя,NOUN,167,4.963863076800889,33,0.2938034188034188,20,65.364752,14681
лишаться,VERB,167,4.963863076800889,143,1.2731481481481481,70,89.679023,14682
коротенький,ADJ,167,4.963863076800889,116,1.0327635327635327,60,87.460916,14683
притормозить,VERB,167,4.963863076800889,117,1.0416666666666667,60,87.518818,14684
пролежать,VERB,167,4.963863076800889,141,1.2553418803418803,69,90.331294,14685
насыщенный*,PARTICIPLE,167,4.963863076800889,132,1.1752136752136753,59,86.840789,14686
ром,NOUN,167,4.963863076800889,72,0.6410256410256411,50,71.490605,14687
запредельный,ADJ,167,4.963863076800889,125,1.1128917378917378,75,88.328589,14688
эмоционально,ADV,167,4.963863076800889,145,1.290954415954416,71,89.820359,14689
колоритный,ADJ,167,4.963863076800889,120,1.0683760683760684,61,86.143647,14690
батарейка,NOUN,167,4.963863076800889,112,0.9971509971509972,65,84.008025,14691
самолета,NOUN,167,4.963863076800889,72,0.6410256410256411,28,55.375574,14692
лисица,NOUN,167,4.963863076800889,69,0.6143162393162394,49,68.531654,14693
выдвижение,NOUN,167,4.963863076800889,102,0.9081196581196581,58,85.756963,14694
небогатый,ADJ,167,4.963863076800889,124,1.103988603988604,69,87.90194,14695
Жданов,PROPN_ABBREV,167,4.963863076800889,57,0.5074786324786325,41,80.47925,14696
Ливия,PROPN_ABBREV,167,4.963863076800889,92,0.8190883190883191,44,77.7888,14697
купальник,NOUN,167,4.963863076800889,95,0.8457977207977208,54,82.146046,14698
символизм,NOUN,167,4.963863076800889,90,0.8012820512820513,46,78.961194,14699
барельеф,NOUN,167,4.963863076800889,92,0.8190883190883191,51,81.101444,14700
постмодерн,NOUN,167,4.963863076800889,87,0.7745726495726496,35,76.274968,14701
доминант,NOUN,167,4.963863076800889,124,1.103988603988604,55,83.783126,14702
караул,NOUN,167,4.963863076800889,102,0.9081196581196581,56,82.744367,14703
эталонный,ADJ,167,4.963863076800889,101,0.8992165242165242,53,78.721547,14704
Юлий,PROPN_ABBREV,167,4.963863076800889,93,0.8279914529914529,57,81.924277,14705
коммунар,NOUN,167,4.963863076800889,25,0.22257834757834757,22,37.520544,14706
замещение,NOUN,167,4.963863076800889,116,1.0327635327635327,47,83.019422,14707
разорение,NOUN,167,4.963863076800889,125,1.1128917378917378,59,86.868341,14708
конкурентоспособный,ADJ,167,4.963863076800889,141,1.2553418803418803,50,82.085291,14709
будничный,ADJ,167,4.963863076800889,135,1.2019230769230769,66,89.963686,14710
ботаника,NOUN,167,4.963863076800889,112,0.9971509971509972,52,82.765369,14711
Фролов,PROPN_ABBREV,167,4.963863076800889,68,0.6054131054131054,36,55.734133,14712
культуролог,NOUN,167,4.963863076800889,120,1.0683760683760684,44,76.644225,14713
МВФ,PROPN_ABBREV,167,4.963863076800889,70,0.6232193732193733,23,70.222969,14714
рекламировать,VERB,167,4.963863076800889,110,0.9793447293447294,58,82.473628,14715
ревизия,NOUN,167,4.963863076800889,111,0.9882478632478633,61,81.101444,14716
ментальность,NOUN,167,4.963863076800889,104,0.9259259259259259,53,80.276213,14717
демократизация,NOUN,167,4.963863076800889,81,0.7211538461538461,44,80.057075,14718
сосуществовать,VERB,167,4.963863076800889,136,1.210826210826211,67,88.868625,14719
произношение,NOUN,167,4.963863076800889,112,0.9971509971509972,70,88.6113,14720
согнуть*,PARTICIPLE,167,4.963863076800889,110,0.9793447293447294,60,87.118963,14721
града,NOUN,167,4.963863076800889,96,0.8547008547008547,52,82.955554,14722
дочерний,ADJ,167,4.963863076800889,113,1.006054131054131,50,77.384812,14723
льдина,NOUN,167,4.963863076800889,90,0.8012820512820513,55,83.895183,14724
биохимия,NOUN,167,4.963863076800889,67,0.5965099715099715,33,68.809106,14725
словарный,ADJ,167,4.963863076800889,104,0.9259259259259259,58,78.892446,14726
Порфирий,PROPN_ABBREV,167,4.963863076800889,17,0.15135327635327636,15,33.189655,14727
новатор,NOUN,167,4.963863076800889,97,0.8636039886039886,52,79.714948,14728
ЗАО,PROPN_ABBREV,167,4.963863076800889,118,1.0505698005698005,33,69.30068,14729
1981,ADJ,167,4.963863076800889,119,1.0594729344729346,59,87.576991,14730
Бухмин,PROPN_ABBREV,167,4.963863076800889,1,0.008903133903133903,1,0.0,14731
117,NUM,167,4.963863076800889,101,0.8992165242165242,44,81.197512,14732
109,NUM,167,4.963863076800889,98,0.8725071225071225,44,81.17826,14733
1958,NUM,167,4.963863076800889,88,0.7834757834757835,42,74.837701,14734
21.00,NUM,167,4.963863076800889,36,0.32051282051282054,20,45.963117,14735
Туголуков,PROPN_ABBREV,167,4.963863076800889,2,0.017806267806267807,2,0.603047,14736
государ,NOUN,166,4.934139345802081,109,0.9704415954415955,48,82.978071,14737
щекотать,VERB,166,4.934139345802081,113,1.006054131054131,53,85.413437,14738
ну-ну,INTJ,166,4.934139345802081,99,0.8814102564102564,49,84.582668,14739
выразительно,ADV,166,4.934139345802081,123,1.0950854700854702,64,89.401436,14740
дохлый,ADJ,166,4.934139345802081,119,1.0594729344729346,54,84.18364,14741
договорить,VERB,166,4.934139345802081,105,0.9348290598290598,48,83.636862,14742
зазвучать,VERB,166,4.934139345802081,129,1.1485042735042734,63,88.505481,14743
вылить,VERB,166,4.934139345802081,110,0.9793447293447294,53,85.514306,14744
незамедлительно,ADV,166,4.934139345802081,123,1.0950854700854702,73,86.812424,14745
склеп,NOUN,166,4.934139345802081,99,0.8814102564102564,59,85.925011,14746
бурлить,VERB,166,4.934139345802081,139,1.2375356125356125,69,90.006681,14747
смахивать,VERB,166,4.934139345802081,114,1.014957264957265,54,84.654162,14748
требовательный,ADJ,166,4.934139345802081,132,1.1752136752136753,74,90.229244,14749
катить,VERB,166,4.934139345802081,118,1.0505698005698005,57,87.556091,14750
убираться,VERB,166,4.934139345802081,119,1.0594729344729346,64,88.927813,14751
осенить,VERB,166,4.934139345802081,123,1.0950854700854702,56,88.601553,14752
поджечь,VERB,166,4.934139345802081,120,1.0683760683760684,64,87.704259,14753
намечаться,VERB,166,4.934139345802081,130,1.1574074074074074,73,90.769404,14754
восстановиться,VERB,166,4.934139345802081,128,1.1396011396011396,66,88.633758,14755
дрожжи,NOUN,166,4.934139345802081,94,0.8368945868945868,55,81.492403,14756
выдыхать,VERB,166,4.934139345802081,103,0.917022792022792,53,82.260994,14757
распределить,VERB,166,4.934139345802081,132,1.1752136752136753,68,90.117336,14758
резюмировать,VERB,166,4.934139345802081,138,1.2286324786324787,62,85.847096,14759
гинеколог,NOUN,166,4.934139345802081,53,0.4718660968660969,32,61.060741,14760
просуществовать,VERB,166,4.934139345802081,124,1.103988603988604,68,88.730923,14761
пузатый,ADJ,166,4.934139345802081,104,0.9259259259259259,55,85.463784,14762
тягучий,ADJ,166,4.934139345802081,115,1.023860398860399,53,85.288322,14763
депрессивный,ADJ,166,4.934139345802081,124,1.103988603988604,60,86.108512,14764
финн,NOUN,166,4.934139345802081,101,0.8992165242165242,55,82.95655,14765
прибить,VERB,166,4.934139345802081,117,1.0416666666666667,53,87.178865,14766
наименьший,ADJ,166,4.934139345802081,137,1.2197293447293447,56,86.812424,14767
литературоведение,NOUN,166,4.934139345802081,93,0.8279914529914529,46,78.436995,14768
выписать*,PARTICIPLE,166,4.934139345802081,134,1.193019943019943,68,89.646369,14769
1982,ADJ,166,4.934139345802081,129,1.1485042735042734,67,89.29818,14770
мыслимый,ADJ,166,4.934139345802081,129,1.1485042735042734,66,87.178865,14771
инвалидный,ADJ,166,4.934139345802081,109,0.9704415954415955,61,86.428857,14772
подготовительный,ADJ,166,4.934139345802081,133,1.184116809116809,72,89.436078,14773
пансион,NOUN,166,4.934139345802081,64,0.5698005698005698,43,78.831597,14774
увольнять,VERB,166,4.934139345802081,120,1.0683760683760684,63,88.410205,14775
помысел,NOUN,166,4.934139345802081,118,1.0505698005698005,59,84.346714,14776
стопроцентный,ADJ,166,4.934139345802081,125,1.1128917378917378,66,87.12181,14777
побудить,VERB,166,4.934139345802081,137,1.2197293447293447,62,86.591899,14778
институция,NOUN,166,4.934139345802081,62,0.551994301994302,38,73.2065,14779
1906,NUM,166,4.934139345802081,83,0.738960113960114,37,76.815034,14780
реорганизация,NOUN,166,4.934139345802081,103,0.917022792022792,52,84.323314,14781
мандат,NOUN,166,4.934139345802081,91,0.8101851851851852,47,82.219713,14782
иерархический,ADJ,166,4.934139345802081,119,1.0594729344729346,51,82.07598,14783
Верочка,PROPN_ABBREV,166,4.934139345802081,25,0.22257834757834757,19,61.581984,14784
направлять*,PARTICIPLE,166,4.934139345802081,113,1.006054131054131,57,83.107774,14785
Шварц,PROPN_ABBREV,166,4.934139345802081,59,0.5252849002849003,41,74.453113,14786
адаптировать*,PARTICIPLE,166,4.934139345802081,129,1.1485042735042734,62,83.480794,14787
помиловать,VERB,166,4.934139345802081,99,0.8814102564102564,51,76.268121,14788
наивысший,ADJ,166,4.934139345802081,131,1.1663105413105412,70,89.897238,14789
зодчество,NOUN,166,4.934139345802081,89,0.7923789173789174,46,79.128054,14790
каспийский,ADJ,166,4.934139345802081,81,0.7211538461538461,45,80.659484,14791
Глафира,PROPN_ABBREV,166,4.934139345802081,16,0.14245014245014245,14,25.512022,14792
Омский,PROPN_ABBREV,166,4.934139345802081,34,0.3027065527065527,18,60.093723,14793
космополитизм,NOUN,166,4.934139345802081,41,0.36502849002849,35,44.271344,14794
Матвеевна,PROPN_ABBREV,166,4.934139345802081,14,0.12464387464387465,13,30.117859,14795
Росстат,PROPN_ABBREV,166,4.934139345802081,112,0.9971509971509972,28,70.99902,14796
поросенок,NOUN,165,4.904415614803274,104,0.9259259259259259,58,84.413945,14797
да-а,INTJ,165,4.904415614803274,62,0.551994301994302,38,78.389332,14798
подгонять,VERB,165,4.904415614803274,125,1.1128917378917378,75,90.12653,14799
утомительный,ADJ,165,4.904415614803274,139,1.2375356125356125,69,89.33181,14800
опешить,VERB,165,4.904415614803274,103,0.917022792022792,53,83.991195,14801
ком,NOUN,165,4.904415614803274,129,1.1485042735042734,67,88.240001,14802
противиться,VERB,165,4.904415614803274,129,1.1485042735042734,68,87.959405,14803
погост,NOUN,165,4.904415614803274,81,0.7211538461538461,50,83.579326,14804
мальчишеский,ADJ,165,4.904415614803274,119,1.0594729344729346,56,86.953726,14805
мечтать*,PARTICIPLE,165,4.904415614803274,141,1.2553418803418803,72,89.54256,14806
конкурировать*,PARTICIPLE,165,4.904415614803274,121,1.0772792022792024,56,84.946753,14807
закатывать,VERB,165,4.904415614803274,115,1.023860398860399,53,84.390158,14808
прокладывать,VERB,165,4.904415614803274,131,1.1663105413105412,70,90.239913,14809
перестроить,VERB,165,4.904415614803274,109,0.9704415954415955,58,80.943886,14810
кочка,NOUN,165,4.904415614803274,92,0.8190883190883191,54,84.154258,14811
